1.jpg: [[6.674591064453125, -3.8332977294921875], [6.0823974609375, -5.80615234375], [0.71478271484375, -8.050643920898438], [7.691131591796875, 0.78253173828125]]
3289.jpg: [[-0.703338623046875, 0.022705078125], [5.68505859375, -2.995391845703125], [9.301483154296875, -2.146209716796875], [-2.983917236328125, 1.48345947265625]]
329.jpg: [[-0.6512603759765625, 2.204742431640625], [-5.796661376953125, 2.768707275390625], [-8.399200439453125, -2.367156982421875], [-5.853302001953125, 9.8853759765625]]
3290.jpg: [[-3.68267822265625, -5.83587646484375], [-3.0423583984375, -4.769134521484375], [-6.598724365234375, -3.33837890625], [-2.86444091796875, -5.518310546875]]
3291.jpg: [[8.11529541015625, -9.318183898925781], [1.38604736328125, 7.5312347412109375], [9.98394775390625, -1.869659423828125], [2.429779052734375, -6.0804901123046875]]
3292.jpg: [[9.784072875976562, -9.201648712158203], [-0.16650390625, -5.135965347290039], [-1.6949310302734375, -3.5503616333007812], [-9.989044189453125, 3.1000823974609375]]
3293.jpg: [[-8.712600708007812, -3.0753555297851562], [-8.104034423828125, 3.0867996215820312], [-7.163177490234375, 2.590545654296875], [3.00811767578125, -0.9866790771484375]]
3294.jpg: [[9.741592407226562, -6.885589599609375], [-9.130279541015625, 8.530120849609375], [8.126983642578125, -4.795623779296875], [6.3968048095703125, -9.86871337890625]]
3295.jpg: [[6.8197784423828125, -3.8215179443359375], [6.6751556396484375, -5.312042236328125], [-9.787521362304688, 1.006622314453125], [8.787689208984375, -1.479339599609375]]
3296.jpg: [[-9.065956115722656, -6.0323486328125], [-1.4597930908203125, 5.08441162109375], [-8.061698913574219, -2.74908447265625], [-6.2094268798828125, -9.63677978515625]]
3297.jpg: [[-6.529632568359375, 3.758331298828125], [-0.86846923828125, 7.978668212890625], [-0.978729248046875, 7.13299560546875], [-5.78009033203125, 1.14263916015625]]
3298.jpg: [[-6.531990051269531, 9.043212890625], [1.01641845703125, 3.69366455078125], [9.170333862304688, -3.062255859375], [6.8371734619140625, -3.55755615234375]]
3299.jpg: [[4.801231384277344, -5.6074676513671875], [-9.660301208496094, 5.998939514160156], [-2.221975326538086, 4.3880157470703125], [-5.71661376953125, 6.252044677734375]]
33.jpg: [[4.14154052734375, 5.531211853027344], [-4.2987060546875, -7.987964630126953], [2.302490234375, -0.9066314697265625], [-6.57489013671875, -5.5357666015625]]
330.jpg: [[9.38330078125, -2.0121612548828125], [0.21337890625, -8.856048583984375], [4.731719970703125, -8.773040771484375], [5.09552001953125, -6.98834228515625]]
3300.jpg: [[9.652496337890625, 9.40936279296875], [-2.29144287109375, 5.256561279296875], [3.5091705322265625, 1.929718017578125], [3.4803466796875, 4.12371826171875]]
3301.jpg: [[1.931549072265625, -1.8517417907714844], [4.373931884765625, -5.572580337524414], [-4.742218017578125, 3.70452880859375], [-2.3961181640625, -3.65948486328125]]
3302.jpg: [[-5.634490966796875, 2.15643310546875], [2.2242431640625, -1.7584991455078125], [-9.691009521484375, 9.982177734375], [-7.81658935546875, 7.865631103515625]]
3303.jpg: [[-2.19036865234375, -5.3521575927734375], [9.47314453125, 1.8818702697753906], [-0.75140380859375, -8.032379150390625], [7.39471435546875, 5.9645538330078125]]
3304.jpg: [[2.84930419921875, 3.12200927734375], [6.07427978515625, 5.8616485595703125], [-2.760589599609375, -7.0819091796875], [4.90887451171875, -2.12567138671875]]
3305.jpg: [[6.5983428955078125, -1.627593994140625], [-2.498077392578125, 2.691375732421875], [4.3489532470703125, 2.708160400390625], [1.022064208984375, -7.43341064453125]]
3306.jpg: [[4.0996551513671875, 9.6766357421875], [4.90106201171875, 9.81427001953125], [3.756847381591797, 0.721893310546875], [-0.7100372314453125, -3.34271240234375]]
3307.jpg: [[5.148124694824219, 4.122374534606934], [-2.4078521728515625, 9.860827445983887], [-9.289466857910156, -5.6383514404296875], [-0.6601715087890625, -0.15767669677734375]]
3308.jpg: [[-5.478392124176025, -2.5136871337890625], [-3.6625442504882812, -6.7159423828125], [-5.823799133300781, 4.766448974609375], [-4.632759094238281, -4.226806640625]]
3309.jpg: [[8.613210678100586, -3.4617538452148438], [6.8428192138671875, 4.627342224121094], [-9.28789234161377, 9.130767822265625], [-0.23690032958984375, -5.9835052490234375]]
331.jpg: [[-9.10357666015625, 0.4889564514160156], [-6.08233642578125, -3.8070907592773438], [-1.494537353515625, 8.332107543945312], [7.38385009765625, 3.4918212890625]]
3310.jpg: [[8.245468139648438, 2.182861328125], [-8.338241577148438, -0.4517364501953125], [0.4886970520019531, 2.84722900390625], [6.6883697509765625, -1.970703125]]
3311.jpg: [[6.1365966796875, -6.406105041503906], [0.02838134765625, 3.0890884399414062], [-0.103271484375, 6.468353271484375], [-2.72283935546875, -6.91387939453125]]
3312.jpg: [[8.0152587890625, 0.46478271484375], [-8.734283447265625, -7.067352294921875], [-6.2789306640625, -4.27459716796875], [-3.205718994140625, 4.48345947265625]]
3313.jpg: [[9.534088134765625, 1.475189208984375], [-2.819183349609375, 0.541656494140625], [-5.796234130859375, 6.507232666015625], [6.429473876953125, -3.36981201171875]]
3314.jpg: [[4.905609130859375, 0.87933349609375], [-1.362518310546875, -2.263477325439453], [-3.1142578125, 8.52838134765625], [-2.43682861328125, 6.216156005859375]]
3315.jpg: [[-2.0615768432617188, -0.8910064697265625], [0.354095458984375, -9.766120910644531], [9.258697509765625, 7.2098236083984375], [-5.046966552734375, -6.5096588134765625]]
3316.jpg: [[4.770172119140625, -2.137969970703125], [4.1390380859375, -7.980560302734375], [8.454559326171875, -3.768829345703125], [1.3199462890625, -0.17822265625]]
3317.jpg: [[4.837493896484375, 9.856613159179688], [7.934051513671875, 5.6471099853515625], [4.07110595703125, 4.655975341796875], [-1.764495849609375, -1.777679443359375]]
3318.jpg: [[-2.2144775390625, -3.340606689453125], [5.058624267578125, -2.910186767578125], [7.7824859619140625, -2.0245361328125], [2.59375, -9.841705322265625]]
3319.jpg: [[-9.336822509765625, -1.355377197265625], [-8.04656982421875, -5.9557952880859375], [-1.14019775390625, -4.991485595703125], [-9.8519287109375, -4.885589599609375]]
332.jpg: [[-8.952835083007812, -1.9552001953125], [-6.3407440185546875, -9.391510009765625], [3.9953384399414062, -8.11383056640625], [-1.9727020263671875, -2.43170166015625]]
3320.jpg: [[-6.239532470703125, -8.958267211914062], [-4.223785400390625, 2.45654296875], [8.640670776367188, -9.129119873046875], [3.33404541015625, -2.0589599609375]]
3321.jpg: [[-7.8043212890625, 9.563430786132812], [7.371185302734375, -5.2086181640625], [3.124603271484375, -7.12847900390625], [8.536361694335938, 3.3282470703125]]
3322.jpg: [[7.277984619140625, 7.28778076171875], [3.2722625732421875, 5.470010757446289], [5.655128479003906, 8.355262756347656], [-0.2573699951171875, -9.607475280761719]]
3323.jpg: [[9.806304931640625, -8.945022583007812], [-2.342681884765625, -9.014480590820312], [2.190765380859375, 0.094879150390625], [-5.086517333984375, -2.1556396484375]]
3324.jpg: [[-9.0997314453125, -9.642044067382812], [4.323944091796875, -2.6812667846679688], [7.85040283203125, 6.5899810791015625], [-2.33148193359375, 0.521240234375]]
3325.jpg: [[-4.3109130859375, 7.4416656494140625], [9.037445068359375, 1.3072052001953125], [-5.292388916015625, -3.732452392578125], [1.848297119140625, 0.1424560546875]]
3326.jpg: [[9.845314025878906, -3.6405792236328125], [-8.265182495117188, -8.715080261230469], [-8.908584594726562, -6.96856689453125], [8.865921020507812, -2.08831787109375]]
3327.jpg: [[8.6256103515625, -6.234397888183594], [-1.013916015625, -9.814109802246094], [3.719146728515625, 6.59466552734375], [9.299072265625, 9.20208740234375]]
3328.jpg: [[0.29052734375, -0.22014617919921875], [-1.31878662109375, 6.039825439453125], [0.85382080078125, -0.058502197265625], [1.8316650390625, -7.7935028076171875]]
3329.jpg: [[2.14349365234375, 8.446529388427734], [-4.86865234375, -8.307596206665039], [8.83770751953125, -9.635726928710938], [0.15875244140625, 2.4445343017578125]]
333.jpg: [[1.7117290496826172, -9.519607543945312], [0.402069091796875, 6.4152679443359375], [-4.758296966552734, -8.256210327148438], [-4.160369873046875, -6.6193695068359375]]
3330.jpg: [[5.103034973144531, 0.31591796875], [8.42645263671875, -6.987945556640625], [-9.9857177734375, 9.91778564453125], [-6.56402587890625, -1.4200439453125]]
3331.jpg: [[0.57220458984375, -2.550403594970703], [9.032257080078125, -8.741802215576172], [3.3997802734375, -7.7157440185546875], [-1.739349365234375, 7.29669189453125]]
3332.jpg: [[9.249092102050781, -8.694007873535156], [-4.4267730712890625, 9.015731811523438], [-8.10500431060791, -6.6133880615234375], [2.0718154907226562, 2.2410888671875]]
3333.jpg: [[6.554473876953125, 5.883636474609375], [-9.789337158203125, -2.2119140625], [-4.423858642578125, -6.640106201171875], [-5.085357666015625, -0.822479248046875]]
3334.jpg: [[9.860260009765625, 6.4933929443359375], [8.569427490234375, 9.977798461914062], [4.994537353515625, 8.674560546875], [-7.300933837890625, -3.121063232421875]]
3335.jpg: [[-0.8382186889648438, 9.7203369140625], [0.318817138671875, 0.85357666015625], [4.0778045654296875, -1.2203369140625], [1.2669677734375, -3.6319580078125]]
3336.jpg: [[-4.981689453125, -1.08984375], [-4.15179443359375, 2.010986328125], [3.748260498046875, 0.910247802734375], [-0.703155517578125, -0.480133056640625]]
3337.jpg: [[3.7902374267578125, -2.1793975830078125], [-9.01287841796875, -5.1980438232421875], [-0.5022969245910645, 0.5340576171875], [-6.01666259765625, 9.353759765625]]
3338.jpg: [[1.7085762023925781, -3.131988525390625], [-2.162994384765625, -6.604400634765625], [-1.3839302062988281, 7.88458251953125], [0.2204742431640625, -2.31671142578125]]
3339.jpg: [[-2.2227706909179688, -6.18359375], [3.3672332763671875, 4.40655517578125], [-4.74688720703125, 1.42236328125], [4.7967681884765625, 6.821319580078125]]
334.jpg: [[1.24945068359375, 0.588043212890625], [-0.12030029296875, 4.228546142578125], [-8.86956787109375, 7.560302734375], [-7.235809326171875, 0.44305419921875]]
3340.jpg: [[2.5811195373535156, -1.4146728515625], [-6.114662170410156, 5.5191650390625], [-0.13991355895996094, -0.55059814453125], [-4.712493896484375, -6.4781494140625]]
3341.jpg: [[-8.733642578125, 7.529350280761719], [-4.54052734375, 8.865798950195312], [-4.27374267578125, 8.427993774414062], [6.93963623046875, 3.21478271484375]]
3342.jpg: [[-3.5695037841796875, -3.2176856994628906], [8.530609130859375, -6.705085754394531], [-6.7484283447265625, -2.31719970703125], [-7.711883544921875, 2.50616455078125]]
3343.jpg: [[-6.3345947265625, 1.555389404296875], [-1.027984619140625, 9.916698455810547], [7.63189697265625, -5.1493988037109375], [-3.328277587890625, 9.78424072265625]]
3344.jpg: [[-5.425683975219727, -8.168548583984375], [8.461906433105469, 2.61285400390625], [-4.509421348571777, -4.331024169921875], [6.53826904296875, -0.600860595703125]]
3345.jpg: [[-4.837799072265625, 8.691802978515625], [6.2667236328125, 1.9561767578125], [-4.36346435546875, -8.892303466796875], [5.23883056640625, 9.844268798828125]]
3346.jpg: [[6.95684814453125, -9.291778564453125], [4.414459228515625, 5.0701751708984375], [4.276123046875, -4.7052001953125], [-5.62664794921875, -3.88739013671875]]
3347.jpg: [[-6.8890380859375, -8.91357421875], [-8.74017333984375, -9.936164855957031], [-6.033355712890625, -8.699676513671875], [9.6324462890625, 9.64788818359375]]
3348.jpg: [[1.61114501953125, 6.09991455078125], [7.895263671875, 9.984893798828125], [-5.828338623046875, 3.01837158203125], [-2.04840087890625, -7.351470947265625]]
3349.jpg: [[-3.363922119140625, 7.094512939453125], [-4.484405517578125, -7.7894287109375], [-8.130752563476562, 7.850341796875], [0.90948486328125, -4.821380615234375]]
335.jpg: [[4.17938232421875, -4.239990234375], [-4.67559814453125, -8.107315063476562], [1.00311279296875, -1.8697509765625], [3.49981689453125, -1.90771484375]]
3350.jpg: [[-4.91925048828125, 4.3255767822265625], [1.12506103515625, -8.605056762695312], [-4.149749755859375, -4.264434814453125], [-3.836669921875, -7.36566162109375]]
3351.jpg: [[8.135826110839844, -4.1904296875], [-9.341888427734375, -3.506195068359375], [2.137664794921875, 9.65716552734375], [2.23883056640625, -4.4215087890625]]
3352.jpg: [[-8.572105407714844, 1.5923309326171875], [-9.323150634765625, 6.06329345703125], [9.52716064453125, 9.4798583984375], [5.949859619140625, -9.42169189453125]]
3353.jpg: [[-9.187065124511719, -4.176361083984375], [-4.01922607421875, 1.765869140625], [-8.416435241699219, -4.582733154296875], [-3.0018157958984375, 2.5408935546875]]
3354.jpg: [[7.405609130859375, -8.119659423828125], [3.0008697509765625, -0.7369232177734375], [8.292388916015625, -6.6887664794921875], [4.8040618896484375, -8.580657958984375]]
3355.jpg: [[-7.626922607421875, 0.6999835968017578], [4.845458984375, -6.647251129150391], [-1.92987060546875, -6.4451751708984375], [9.91796875, -2.2835693359375]]
3356.jpg: [[-2.631317138671875, -6.46630859375], [9.816436767578125, -4.6236724853515625], [-9.629638671875, 5.9678955078125], [5.44476318359375, -3.722930908203125]]
3357.jpg: [[4.767120361328125, 6.980384826660156], [-1.55743408203125, -8.622970581054688], [5.314666748046875, -5.8100738525390625], [9.02984619140625, -1.5630645751953125]]
3358.jpg: [[-6.774383544921875, 4.9902801513671875], [9.057708740234375, -9.1915283203125], [-8.302932739257812, -3.638702392578125], [1.03106689453125, -4.7198944091796875]]
3359.jpg: [[-8.718353271484375, -1.0221366882324219], [-7.829010009765625, 7.1467437744140625], [-8.644577026367188, 1.82830810546875], [-7.445098876953125, -1.2750396728515625]]
336.jpg: [[-7.49481201171875, 2.329376220703125], [-4.90496826171875, -7.11248779296875], [-4.317535400390625, 8.79705810546875], [7.774505615234375, -0.48114013671875]]
3360.jpg: [[6.062164306640625, 6.299446105957031], [6.053466796875, 4.8829803466796875], [-3.741455078125, -8.2657470703125], [-3.734283447265625, 0.18487548828125]]
3361.jpg: [[-3.4673309326171875, -0.4327545166015625], [1.4232635498046875, 8.056442260742188], [-7.7955169677734375, -7.756500244140625], [-1.8368377685546875, -6.779754638671875]]
3362.jpg: [[7.479644775390625, -3.58770751953125], [8.4705810546875, 0.4444732666015625], [0.4968414306640625, 3.843231201171875], [7.163726806640625, 3.65716552734375]]
3363.jpg: [[-1.030914306640625, 2.184906005859375], [5.59478759765625, -4.8709716796875], [5.433441162109375, -2.13909912109375], [-7.48602294921875, -4.69097900390625]]
3364.jpg: [[4.3251953125, -3.6266632080078125], [3.331512451171875, -2.6515045166015625], [-2.512664794921875, -1.781707763671875], [-1.6331787109375, -1.555694580078125]]
3365.jpg: [[6.38348388671875, -2.152923583984375], [-9.463043212890625, 3.1207427978515625], [7.1201171875, 8.76788330078125], [-8.641143798828125, -1.326324462890625]]
3366.jpg: [[7.214508056640625, -9.775802612304688], [4.33123779296875, 9.844879150390625], [1.744720458984375, -5.89691162109375], [-8.455352783203125, -3.2164306640625]]
3367.jpg: [[2.95611572265625, 2.847940444946289], [9.9017333984375, 5.504386901855469], [7.26385498046875, 4.981414794921875], [-2.29644775390625, -2.6611404418945312]]
3368.jpg: [[-6.674501419067383, -4.004371643066406], [-6.5207061767578125, -2.0542449951171875], [-4.950319290161133, 7.0880279541015625], [6.903472900390625, -0.2692413330078125]]
3369.jpg: [[5.98431396484375, -0.889495849609375], [9.1802978515625, 3.743865966796875], [4.71673583984375, -7.69720458984375], [9.7464599609375, 9.14483642578125]]
337.jpg: [[0.992584228515625, 1.5630950927734375], [7.913848876953125, 1.5881195068359375], [7.142669677734375, 1.888946533203125], [9.43701171875, -3.8249664306640625]]
3370.jpg: [[-2.6083221435546875, -7.279476165771484], [7.620697021484375, 3.1434783935546875], [-6.4608001708984375, 7.8332366943359375], [8.808868408203125, -8.220657348632812]]
3371.jpg: [[2.99249267578125, 4.60894775390625], [7.14398193359375, -7.517906188964844], [-9.315277099609375, 7.9182281494140625], [0.82061767578125, -7.8458099365234375]]
3372.jpg: [[-3.1853179931640625, -7.055450439453125], [1.584075927734375, -6.14068603515625], [-7.9481048583984375, 2.13824462890625], [-2.552947998046875, -3.6981201171875]]
3373.jpg: [[7.2918701171875, -1.6935062408447266], [-6.15313720703125, -7.432913780212402], [-6.756378173828125, 0.371002197265625], [-5.438323974609375, -4.0836181640625]]
3374.jpg: [[5.367805480957031, -0.130126953125], [-5.182868957519531, 9.76220703125], [-7.076955795288086, 3.891357421875], [-8.269454956054688, 1.92962646484375]]
3375.jpg: [[4.037109375, -5.006901264190674], [3.107177734375, 0.9012537002563477], [1.67999267578125, 9.999420166015625], [-2.820098876953125, -5.661476135253906]]
3376.jpg: [[0.679656982421875, -9.05206298828125], [5.644012451171875, 2.8060302734375], [1.85125732421875, -0.82183837890625], [-8.24285888671875, -6.6610107421875]]
3377.jpg: [[-1.07269287109375, 0.4668426513671875], [6.576171875, -0.5126800537109375], [3.461578369140625, 7.3656005859375], [8.1650390625, -0.30621337890625]]
3378.jpg: [[9.837188720703125, -6.797271728515625], [1.076416015625, 0.2694854736328125], [1.825592041015625, -0.675933837890625], [-2.5887451171875, -6.224212646484375]]
